harga,lokasi,luas_bangunan,luas_tanah,kamar,kamar_mandi,listrik,interior,parkir,sertifikat
434000000,Bantul,60,83,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
900000000,Sleman,90,90,3,3,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
300000010,Sleman,36,90,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
3138525000,Sleman,174,145,4,3,2200,Sebagian,1,SHM - Sertifikat Hak Milik
2045000000,Sleman,140,129,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
970000000,Sleman,100,153,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1900000000,Sleman,125,167,4,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
2500000000,Sleman,182,130,4,3,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
2500000000,Sleman,150,235,4,4,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
335000000,Bantul,45,100,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
375000000,Bantul,40,75,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
330000000,Bantul,45,84,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
310000000,Bantul,76,76,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
425000000,Bantul,55,92,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
395000000,Bantul,50,80,2,1,900,Tak Berperabot,2,SHM - Sertifikat Hak Milik
415000000,Bantul,45,88,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
425000000,Bantul,45,89,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
406500000,Sleman,36,106,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
3481000000,Bantul,300,590,5,2,2200,Tak Berperabot,8,SHM - Sertifikat Hak Milik
475003900,Sleman,60,90,3,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
414500324,Sleman,36,115,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1500000000,Sleman,198,198,6,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
417700000,Bantul,45,93,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1500000001,Sleman,198,198,6,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1200000000,Sleman,100,140,3,2,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
2800000000,Sleman,221,170,4,3,1300,Sebagian,2,SHM - Sertifikat Hak Milik
50000000000,Sleman,260,1628,4,2,22000,Sebagian,10,SHM - Sertifikat Hak Milik
420092099,Bantul,55,82,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
845000032,Sleman,80,124,4,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
785000000,Sleman,60,108,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1799900000,Yogyakarta,154,130,3,3,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
430000292,Bantul,60,83,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1799900000,Sleman,154,130,3,3,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
300010210,Sleman,36,90,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1799900000,Yogyakarta,154,130,3,3,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1799900000,Yogyakarta,154,130,3,3,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1800000000,Sleman,280,150,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1800000001,Sleman,280,150,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
750000000,Bantul,65,84,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
4600000000,Yogyakarta,900,600,10,7,4400,Tak Berperabot,3,SHM - Sertifikat Hak Milik
850000000,Yogyakarta,112,112,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
206500123,Sleman,27,61,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
670000000,Sleman,70,100,3,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1800000001,Sleman,250,200,10,10,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
780009300,Sleman,84,100,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1800000000,Sleman,159,108,5,4,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
980290900,Sleman,90,100,3,2,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
2375859000,Sleman,168,120,5,4,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1331000000,Yogyakarta,95,125,4,3,3500,Sebagian,2,SHM - Sertifikat Hak Milik
1615000000,Sleman,95,143,4,3,3500,Sebagian,2,SHM - Sertifikat Hak Milik
1800000000,Sleman,250,200,10,10,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
285004010,Sleman,36,65,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
715000000,Yogyakarta,75,63,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
715000000,Yogyakarta,75,63,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
450000000000,Bantul,77,106,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
480000000,Bantul,45,92,2,1,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
576000000,Bantul,45,95,2,1,2200,Sebagian,2,SHM - Sertifikat Hak Milik
1600000000,Bantul,120,144,4,4,3500,Tak Berperabot,2,SHM - Sertifikat Hak Milik
450000000000,Bantul,106,77,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1799900000,Yogyakarta,154,130,3,3,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
390000000,Sleman,40,90,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
205090000,Sleman,27,60,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
390000000,Sleman,40,90,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
390000000,Sleman,40,90,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
390000000,Sleman,40,90,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
390000000,Sleman,40,90,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
10000000001,Sleman,500,1075,10,10,3500,Tak Berperabot,1,SHM - Sertifikat Hak Milik
2885500000,Sleman,179,212,10,10,3500,Sebagian,6,SHM - Sertifikat Hak Milik
788550000,Sleman,75,80,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
10000000001,Sleman,500,1075,10,10,3500,Tak Berperabot,2,SHM - Sertifikat Hak Milik
4300000000,Yogyakarta,161,782,5,2,1300,Tak Berperabot,4,SHM - Sertifikat Hak Milik
15000000000,Yogyakarta,300,400,4,2,4400,Tak Berperabot,3,SHM - Sertifikat Hak Milik
2250000000,Yogyakarta,100,51,3,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
415009123,Sleman,40,72,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
180000000,Sleman,21,77,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1300000001,Yogyakarta,176,176,10,4,3500,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1300000000,Yogyakarta,176,176,10,4,3500,Tak Berperabot,1,SHM - Sertifikat Hak Milik
2500000000,Sleman,199,199,10,8,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
414550005,Sleman,36,115,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
715000000,Yogyakarta,75,63,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
2500000001,Sleman,199,199,10,8,3500,Tak Berperabot,1,SHM - Sertifikat Hak Milik
3000000000,Sleman,200,135,4,2,2200,Sebagian,3,SHM - Sertifikat Hak Milik
510000000,Sleman,60,60,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
950000000,Sleman,115,151,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
285000000,Sleman,36,72,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
7500000000,Sleman,2200,2200,10,10,3500,Tak Berperabot,4,SHM - Sertifikat Hak Milik
7500000001,Sleman,2200,2200,10,10,3500,Tak Berperabot,4,SHM - Sertifikat Hak Milik
450000000,Bantul,45,75,3,1,1300,Tak Berperabot,3,SHM - Sertifikat Hak Milik
315000000,Sleman,45,130,2,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
400000000,Sleman,120,120,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1500000000,Sleman,90,100,3,3,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
850000000,Sleman,60,113,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
2100000000,Yogyakarta,190,133,4,3,2200,Lengkap,2,SHM - Sertifikat Hak Milik
2100000000,Yogyakarta,190,133,4,3,2200,Lengkap,1,SHM - Sertifikat Hak Milik
1800000000,Sleman,180,135,5,4,3500,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1800000000,Sleman,180,135,5,4,3500,Tak Berperabot,2,SHM - Sertifikat Hak Milik
2400000000,Sleman,235,150,4,4,3500,Tak Berperabot,2,SHM - Sertifikat Hak Milik
2400000000,Sleman,235,150,4,4,3500,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1900000000,Sleman,105,199,3,3,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1900000000,Sleman,105,199,3,3,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1800000000,Sleman,120,103,3,3,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1800000000,Sleman,120,103,3,3,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
5000000000,Yogyakarta,150,270,4,4,2200,Sebagian,2,SHM - Sertifikat Hak Milik
5000000000,Yogyakarta,150,270,4,4,2200,Sebagian,2,SHM - Sertifikat Hak Milik
2270000000,Sleman,158,135,3,3,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
2270000000,Sleman,158,135,3,3,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1900000000,Sleman,140,167,4,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1900000000,Sleman,140,167,4,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
3100000000,Sleman,230,154,4,3,2200,Sebagian,2,SHM - Sertifikat Hak Milik
1975000000,Sleman,165,135,4,3,2200,Sebagian,2,SHM - Sertifikat Hak Milik
315000000,Bantul,45,77,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
360000000,Bantul,50,71,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
499000000,Sleman,50,72,2,1,1300,Sebagian,1,SHM - Sertifikat Hak Milik
750000000,Sleman,60,117,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
3000000000,Sleman,266,236,4,3,5500,Sebagian,3,SHM - Sertifikat Hak Milik
3000000000,Sleman,266,236,4,3,5500,Sebagian,3,SHM - Sertifikat Hak Milik
4800000000,Sleman,208,230,4,3,5500,Tak Berperabot,2,SHM - Sertifikat Hak Milik
4800000000,Sleman,208,230,4,3,5500,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1975000000,Sleman,165,135,4,3,2200,Sebagian,2,SHM - Sertifikat Hak Milik
1795000000,Sleman,105,150,3,2,2200,Lengkap,2,SHM - Sertifikat Hak Milik
1795000000,Sleman,112,122,3,2,2200,Lengkap,2,SHM - Sertifikat Hak Milik
1795000000,Sleman,112,122,3,2,2200,Lengkap,2,SHM - Sertifikat Hak Milik
875000000,Sleman,60,111,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
875000000,Sleman,60,111,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1200000000,Sleman,92,152,3,2,2200,Sebagian,2,SHM - Sertifikat Hak Milik
1200000000,Sleman,130,140,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
5000000000,Yogyakarta,400,320,6,4,3500,Sebagian,4,SHM - Sertifikat Hak Milik
1200000000,Sleman,92,152,3,2,2200,Sebagian,2,SHM - Sertifikat Hak Milik
1200000000,Sleman,130,140,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
5000000000,Yogyakarta,400,320,6,4,3500,Sebagian,4,SHM - Sertifikat Hak Milik
4900000000,Sleman,350,519,4,4,5500,Sebagian,5,SHM - Sertifikat Hak Milik
4900000000,Sleman,519,350,4,4,5500,Sebagian,5,SHM - Sertifikat Hak Milik
5200000000,Sleman,390,365,5,3,5500,Sebagian,3,SHM - Sertifikat Hak Milik
5200000000,Sleman,390,365,5,3,5500,Sebagian,3,SHM - Sertifikat Hak Milik
6500000000,Sleman,218,200,4,3,5500,Sebagian,2,SHM - Sertifikat Hak Milik
6500000000,Sleman,218,200,4,3,5500,Sebagian,2,SHM - Sertifikat Hak Milik
1325000000,Sleman,97,168,3,2,1300,Sebagian,2,SHM - Sertifikat Hak Milik
1325000000,Sleman,97,168,3,2,1300,Sebagian,2,SHM - Sertifikat Hak Milik
900000000,Sleman,100,129,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1825000000,Sleman,150,99,4,2,2200,Sebagian,2,SHM - Sertifikat Hak Milik
1825000000,Sleman,150,99,4,2,2200,Sebagian,2,SHM - Sertifikat Hak Milik
775000000,Sleman,60,88,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
775000000,Sleman,60,88,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1100000000,Sleman,85,92,3,2,1300,Lengkap,2,SHM - Sertifikat Hak Milik
1100000000,Sleman,85,92,3,2,1300,Lengkap,2,SHM - Sertifikat Hak Milik
715000000,Bantul,60,94,2,1,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
715000000,Bantul,60,94,2,1,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
750000000,Sleman,80,125,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
750000000,Sleman,80,125,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1500000000,Yogyakarta,240,146,2,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1800000000,Bantul,180,215,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1850000000,Sleman,170,110,4,4,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1850000000,Sleman,170,110,4,4,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1795000000,Sleman,105,150,3,2,2200,Lengkap,2,SHM - Sertifikat Hak Milik
900000000,Sleman,100,129,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
2700000000,Sleman,230,140,4,5,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
2700000000,Sleman,230,140,4,5,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1500000000,Sleman,142,129,4,4,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1500000000,Sleman,142,129,4,4,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
2500000000,Sleman,182,130,4,3,2200,Sebagian,2,SHM - Sertifikat Hak Milik
2500000000,Sleman,182,130,4,3,2200,Sebagian,2,SHM - Sertifikat Hak Milik
2970000000,Yogyakarta,232,143,4,2,4400,Tak Berperabot,2,SHM - Sertifikat Hak Milik
2970000000,Yogyakarta,232,143,4,2,4400,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1900000000,Sleman,114,148,3,3,2200,Lengkap,1,SHM - Sertifikat Hak Milik
1900000000,Sleman,114,148,3,3,2200,Lengkap,1,SHM - Sertifikat Hak Milik
1900000000,Bantul,140,113,4,3,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1900000000,Bantul,140,113,4,3,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
2800000000,Yogyakarta,160,305,3,2,2200,Tak Berperabot,4,SHM - Sertifikat Hak Milik
2800000000,Yogyakarta,160,305,3,2,2200,Tak Berperabot,4,SHM - Sertifikat Hak Milik
6000000000,Sleman,230,252,3,4,5500,Sebagian,2,SHM - Sertifikat Hak Milik
6000000000,Sleman,230,252,3,4,5500,Sebagian,2,SHM - Sertifikat Hak Milik
1594000000,Sleman,90,112,3,4,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1594000000,Sleman,90,112,3,4,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
985000000,Sleman,73,93,3,2,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
985000000,Sleman,73,93,3,2,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1460000000,Sleman,100,122,3,3,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1460000000,Sleman,100,122,3,3,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1945000000,Sleman,185,120,3,4,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1945000000,Sleman,150,120,3,4,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
3400000000,Yogyakarta,417,270,6,5,3500,Sebagian,3,SHM - Sertifikat Hak Milik
3400000000,Yogyakarta,417,270,6,5,3500,Sebagian,3,SHM - Sertifikat Hak Milik
4500000000,Yogyakarta,500,418,10,8,3500,Tak Berperabot,5,SHM - Sertifikat Hak Milik
4500000000,Yogyakarta,500,418,10,8,3500,Tak Berperabot,5,SHM - Sertifikat Hak Milik
2800000000,Yogyakarta,170,213,4,4,3500,Sebagian,2,SHM - Sertifikat Hak Milik
2800000000,Yogyakarta,170,213,4,4,3500,Sebagian,2,SHM - Sertifikat Hak Milik
1800000000,Sleman,180,146,4,4,2200,Tak Berperabot,3,SHM - Sertifikat Hak Milik
1800000000,Sleman,180,146,4,4,2200,Tak Berperabot,3,SHM - Sertifikat Hak Milik
1500000000,Sleman,150,152,3,3,2200,Sebagian,2,SHM - Sertifikat Hak Milik
1500000000,Sleman,150,152,3,3,2200,Sebagian,2,SHM - Sertifikat Hak Milik
1179000000,Sleman,140,214,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1179000000,Sleman,140,214,3,2,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1200000000,Yogyakarta,130,114,4,3,1300,Sebagian,2,SHM - Sertifikat Hak Milik
1200000000,Yogyakarta,130,114,4,3,2200,Sebagian,2,SHM - Sertifikat Hak Milik
1250000000,Sleman,150,135,3,3,2200,Sebagian,2,SHM - Sertifikat Hak Milik
1250000000,Sleman,150,135,3,3,2200,Sebagian,2,SHM - Sertifikat Hak Milik
2000000000,Sleman,150,166,5,6,3500,Sebagian,4,SHM - Sertifikat Hak Milik
2000000000,Sleman,150,166,5,6,3500,Sebagian,4,SHM - Sertifikat Hak Milik
1600000000,Bantul,154,130,5,6,2200,Sebagian,2,SHM - Sertifikat Hak Milik
1600000000,Bantul,154,130,5,6,2200,Sebagian,2,SHM - Sertifikat Hak Milik
1200000000,Bantul,100,108,3,3,2200,Sebagian,2,SHM - Sertifikat Hak Milik
1200000000,Sleman,100,108,3,3,2200,Sebagian,2,SHM - Sertifikat Hak Milik
975000000,Sleman,95,114,3,2,2200,Sebagian,1,SHM - Sertifikat Hak Milik
975000000,Sleman,95,114,3,2,2200,Sebagian,1,SHM - Sertifikat Hak Milik
1700000000,Sleman,110,125,3,3,2200,Sebagian,1,SHM - Sertifikat Hak Milik
2500000000,Bantul,145,279,3,4,2200,Sebagian,1,SHM - Sertifikat Hak Milik
2500000000,Bantul,145,279,3,4,2200,Sebagian,1,SHM - Sertifikat Hak Milik
2000000000,Sleman,165,150,4,3,2200,Sebagian,2,SHM - Sertifikat Hak Milik
2000000000,Sleman,165,150,4,3,2200,Sebagian,2,SHM - Sertifikat Hak Milik
1850000000,Sleman,200,120,3,3,2200,Sebagian,2,SHM - Sertifikat Hak Milik
1850000000,Sleman,200,120,3,3,2200,Sebagian,2,SHM - Sertifikat Hak Milik
9850000000,Sleman,1200,1034,10,10,3500,Sebagian,3,SHM - Sertifikat Hak Milik
9850000000,Sleman,1200,1034,10,10,5500,Sebagian,3,SHM - Sertifikat Hak Milik
9850000000,Sleman,1200,1034,10,10,6600,Sebagian,10,SHM - Sertifikat Hak Milik
1900000000,Sleman,145,216,3,3,3500,Sebagian,2,SHM - Sertifikat Hak Milik
6500000000,Sleman,490,379,4,4,5500,Lengkap,4,SHM - Sertifikat Hak Milik
4950000000,Sleman,500,407,3,5,4400,Sebagian,4,SHM - Sertifikat Hak Milik
9500000000,Sleman,399,532,4,4,5500,Lengkap,4,SHM - Sertifikat Hak Milik
9500000000,Sleman,339,532,4,4,5500,Lengkap,4,SHM - Sertifikat Hak Milik
2900000000,Sleman,165,160,10,10,1300,Lengkap,3,SHM - Sertifikat Hak Milik
2900000000,Sleman,165,160,10,10,2200,Sebagian,3,SHM - Sertifikat Hak Milik
2875000000,Sleman,200,145,4,3,2200,Sebagian,2,SHM - Sertifikat Hak Milik
5500000000,Yogyakarta,200,286,5,6,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1650000000,Sleman,118,87,3,3,2200,Sebagian,2,SHM - Sertifikat Hak Milik
545000000,Sleman,50,126,2,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
850000000,Yogyakarta,70,87,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
715000000,Yogyakarta,75,63,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
12800000000,Sleman,900,781,10,10,24000,Sebagian,10,SHM - Sertifikat Hak Milik
1950000000,Sleman,135,148,3,2,2200,Lengkap,2,SHM - Sertifikat Hak Milik
1350000000,Yogyakarta,144,144,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
180000000,Sleman,21,77,1,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
715000000,Yogyakarta,75,63,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
715000000,Yogyakarta,75,63,3,2,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
399000000,Bantul,45,84,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
765000000,Sleman,65,91,2,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
545000000,Sleman,50,126,2,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
680000000,Sleman,55,99,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1350000000,Sleman,102,126,4,3,2200,Tak Berperabot,1,SHM - Sertifikat Hak Milik
6900000000,Yogyakarta,597,585,10,10,13900,Sebagian,5,SHM - Sertifikat Hak Milik
1680000000,Sleman,126,200,4,3,1300,Tak Berperabot,2,SHGB - Hak Guna Bangunan
650000000,Sleman,60,120,3,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1450000000,Sleman,280,109,10,10,1300,Sebagian,2,SHM - Sertifikat Hak Milik
4300000000,Yogyakarta,161,782,5,2,2200,Tak Berperabot,5,SHM - Sertifikat Hak Milik
1900000000,Sleman,136,126,4,4,3500,Lengkap,1,SHM - Sertifikat Hak Milik
10000000000,Yogyakarta,600,1140,8,4,4400,Lengkap,2,SHM - Sertifikat Hak Milik
7500000000,Sleman,500,648,10,10,2200,Tak Berperabot,4,SHM - Sertifikat Hak Milik
551000000,Sleman,36,87,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
22000000,Sleman,700,650,5,7,5500,Lengkap,7,SHM - Sertifikat Hak Milik
2875000000,Sleman,200,145,4,3,2200,Sebagian,2,SHM - Sertifikat Hak Milik
29000000000,Yogyakarta,261,889,6,4,7700,Sebagian,5,SHM - Sertifikat Hak Milik
4500000000,Sleman,350,220,4,4,5500,Lengkap,2,SHM - Sertifikat Hak Milik
4500000000,Sleman,350,220,4,4,5500,Lengkap,2,SHM - Sertifikat Hak Milik
4950000000,Sleman,500,407,3,5,4400,Sebagian,4,SHM - Sertifikat Hak Milik
6500000000,Sleman,490,379,4,4,5500,Lengkap,4,SHM - Sertifikat Hak Milik
1980000000,Sleman,210,100,10,10,2200,Sebagian,2,SHM - Sertifikat Hak Milik
1980000000,Sleman,210,100,10,10,2200,Sebagian,2,SHM - Sertifikat Hak Milik
2700000000,Sleman,266,156,10,10,1300,Sebagian,4,SHM - Sertifikat Hak Milik
2700000000,Sleman,266,156,10,10,1300,Sebagian,4,SHM - Sertifikat Hak Milik
1950000000,Sleman,200,100,9,10,2200,Sebagian,4,SHM - Sertifikat Hak Milik
1950000000,Sleman,200,100,9,10,2200,Sebagian,4,SHM - Sertifikat Hak Milik
450000000,Sleman,45,128,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
925000089,Sleman,175,200,5,2,2200,Sebagian,2,SHM - Sertifikat Hak Milik
475092029,Sleman,60,90,3,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
390999900,Bantul,55,78,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
435092830,Bantul,45,93,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
400093922,Bantul,55,78,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
875000000,Yogyakarta,83,83,2,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
895000000,Yogyakarta,90,111,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1100000000,Sleman,80,127,3,2,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1200000000,Sleman,100,140,3,2,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1150000000,Sleman,180,119,5,3,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
850000000,Sleman,60,113,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
2550000000,Bantul,120,138,4,2,2200,Sebagian,2,SHM - Sertifikat Hak Milik
1550000000,Sleman,200,184,6,3,2200,Sebagian,4,SHGB - Hak Guna Bangunan
680929030,Sleman,70,100,3,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
780939049,Sleman,84,100,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
980239000,Sleman,90,100,3,2,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
650000000,Sleman,65,100,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
1780293000,Sleman,159,108,3,2,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
450000000,Bantul,45,85,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
298000000,Bantul,40,61,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
375000000,Bantul,45,93,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
450000000,Bantul,65,105,2,2,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
350000000,Bantul,45,80,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
290000000,Bantul,45,75,2,1,1300,Tak Berperabot,1,SHM - Sertifikat Hak Milik
415000000,Bantul,45,81,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
535000000,Bantul,60,88,2,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
2130900000,Sleman,171,124,5,4,2200,Tak Berperabot,2,SHM - Sertifikat Hak Milik
425000000,Bantul,55,92,6,1,900,Tak Berperabot,1,SHM - Sertifikat Hak Milik
450000000,Bantul,45,97,2,1,900,Tak Berperabot,2,SHM - Sertifikat Hak Milik
1100000000,Yogyakarta,90,113,3,3,1300,Tak Berperabot,2,SHM - Sertifikat Hak Milik
